timestamp_utc	device_sample
2026-08-03T19:07:09Z	card0,0,0,0,N/A,0;;
2026-08-03T19:07:10Z	card0,0,0,0,N/A,0;;
2026-08-03T19:07:11Z	card0,0,0,0,N/A,0;;
2026-08-03T19:07:12Z	card0,0,0,0,N/A,0;;
2026-08-03T19:07:13Z	card0,20,1,0,N/A,0;;
2026-08-03T19:07:15Z	card0,50,1,1,N/A,0;;
2026-08-03T19:07:16Z	card0,71,1,5,N/A,0;;
2026-08-03T19:07:17Z	card0,67,1,4,N/A,0;;
2026-08-03T19:07:18Z	card0,69,1,4,N/A,0;;
2026-08-03T19:07:19Z	card0,71,1,5,N/A,0;;
2026-08-03T19:07:20Z	card0,32,1,0,N/A,0;;
