timestamp_utc	device_sample
2026-08-03T15:58:07Z	card0,0,2,0,N/A,0;;
2026-08-03T15:58:08Z	card0,0,2,0,N/A,0;;
2026-08-03T15:58:09Z	card0,0,2,0,N/A,0;;
2026-08-03T15:58:10Z	card0,0,2,0,N/A,0;;
2026-08-03T15:58:12Z	card0,0,2,0,N/A,0;;
2026-08-03T15:58:13Z	card0,0,2,0,N/A,0;;
2026-08-03T15:58:14Z	card0,0,2,0,N/A,0;;
2026-08-03T15:58:15Z	card0,0,2,0,N/A,0;;
2026-08-03T15:58:16Z	card0,0,2,0,N/A,0;;
2026-08-03T15:58:17Z	card0,0,2,0,N/A,0;;
2026-08-03T15:58:18Z	card0,0,2,0,N/A,0;;
2026-08-03T15:58:19Z	card0,0,2,0,N/A,0;;
2026-08-03T15:58:21Z	card0,0,2,0,N/A,0;;
2026-08-03T15:58:22Z	card0,0,2,0,N/A,0;;
2026-08-03T15:58:23Z	card0,0,2,0,N/A,0;;
2026-08-03T15:58:24Z	card0,0,2,0,N/A,0;;
2026-08-03T15:58:25Z	card0,0,2,0,N/A,0;;
2026-08-03T15:58:26Z	card0,72,2,0,N/A,0;;
2026-08-03T15:58:27Z	card0,92,2,0,N/A,0;;
2026-08-03T15:58:28Z	card0,92,2,0,N/A,0;;
2026-08-03T15:58:30Z	card0,79,2,0,N/A,0;;
2026-08-03T15:58:31Z	card0,2,2,0,N/A,0;;
2026-08-03T15:58:32Z	card0,2,1,0,N/A,0;;
