timestamp_utc	device_sample
2026-08-03T19:07:24Z	card0,1,0,0,N/A,0;;
2026-08-03T19:07:26Z	card0,0,0,0,N/A,0;;
2026-08-03T19:07:27Z	card0,0,0,0,N/A,0;;
2026-08-03T19:07:28Z	card0,0,0,0,N/A,0;;
2026-08-03T19:07:29Z	card0,12,1,0,N/A,0;;
2026-08-03T19:07:30Z	card0,40,1,3,N/A,0;;
2026-08-03T19:07:31Z	card0,67,1,3,N/A,0;;
2026-08-03T19:07:32Z	card0,67,1,2,N/A,0;;
2026-08-03T19:07:34Z	card0,66,1,14,N/A,0;;
2026-08-03T19:07:35Z	card0,68,1,11,N/A,0;;
2026-08-03T19:07:36Z	card0,10,1,0,N/A,0;;
