timestamp_utc	device_sample
2026-08-03T16:12:26Z	card0,99,17,29,N/A,0;;
2026-08-03T16:12:27Z	card0,100,17,2,N/A,0;;
2026-08-03T16:12:28Z	card0,100,17,3,N/A,0;;
2026-08-03T16:12:29Z	card0,99,17,15,N/A,0;;
2026-08-03T16:12:30Z	card0,100,17,2,N/A,0;;
2026-08-03T16:12:32Z	card0,99,17,21,N/A,0;;
2026-08-03T16:12:33Z	card0,100,17,17,N/A,0;;
2026-08-03T16:12:34Z	card0,100,17,51,N/A,0;;
2026-08-03T16:12:35Z	card0,100,17,46,N/A,0;;
2026-08-03T16:12:36Z	card0,99,17,16,N/A,0;;
2026-08-03T16:12:37Z	card0,100,17,15,N/A,0;;
2026-08-03T16:12:38Z	card0,99,17,16,N/A,0;;
2026-08-03T16:12:39Z	card0,99,17,14,N/A,0;;
2026-08-03T16:12:41Z	card0,100,17,2,N/A,0;;
2026-08-03T16:12:42Z	card0,99,17,15,N/A,0;;
2026-08-03T16:12:43Z	card0,99,17,59,N/A,0;;
2026-08-03T16:12:44Z	card0,100,17,2,N/A,0;;
2026-08-03T16:12:45Z	card0,99,17,15,N/A,0;;
2026-08-03T16:12:46Z	card0,100,17,17,N/A,0;;
2026-08-03T16:12:47Z	card0,100,17,7,N/A,0;;
2026-08-03T16:12:48Z	card0,100,17,15,N/A,0;;
2026-08-03T16:12:50Z	card0,99,17,17,N/A,0;;
2026-08-03T16:12:51Z	card0,100,17,15,N/A,0;;
2026-08-03T16:12:52Z	card0,99,17,62,N/A,0;;
2026-08-03T16:12:53Z	card0,100,17,2,N/A,0;;
2026-08-03T16:12:54Z	card0,100,17,15,N/A,0;;
2026-08-03T16:12:55Z	card0,99,17,16,N/A,0;;
2026-08-03T16:12:56Z	card0,100,17,16,N/A,0;;
2026-08-03T16:12:58Z	card0,99,17,54,N/A,0;;
2026-08-03T16:12:59Z	card0,100,17,2,N/A,0;;
2026-08-03T16:13:00Z	card0,100,17,15,N/A,0;;
2026-08-03T16:13:01Z	card0,100,17,15,N/A,0;;
2026-08-03T16:13:02Z	card0,100,17,16,N/A,0;;
2026-08-03T16:13:03Z	card0,100,17,11,N/A,0;;
2026-08-03T16:13:04Z	card0,99,17,17,N/A,0;;
2026-08-03T16:13:05Z	card0,100,17,11,N/A,0;;
2026-08-03T16:13:07Z	card0,100,17,2,N/A,0;;
2026-08-03T16:13:08Z	card0,99,17,66,N/A,0;;
2026-08-03T16:13:09Z	card0,100,17,15,N/A,0;;
2026-08-03T16:13:10Z	card0,99,17,16,N/A,0;;
2026-08-03T16:13:11Z	card0,100,17,16,N/A,0;;
2026-08-03T16:13:12Z	card0,100,17,69,N/A,0;;
2026-08-03T16:13:13Z	card0,99,17,6,N/A,0;;
2026-08-03T16:13:14Z	card0,100,17,16,N/A,0;;
2026-08-03T16:13:16Z	card0,99,17,15,N/A,0;;
2026-08-03T16:13:17Z	card0,90,17,14,N/A,0;;
2026-08-03T16:13:18Z	card0,99,17,16,N/A,0;;
2026-08-03T16:13:19Z	card0,99,17,4,N/A,0;;
2026-08-03T16:13:20Z	card0,100,17,15,N/A,0;;
2026-08-03T16:13:21Z	card0,99,17,17,N/A,0;;
2026-08-03T16:13:22Z	card0,100,17,3,N/A,0;;
2026-08-03T16:13:24Z	card0,99,17,12,N/A,0;;
2026-08-03T16:13:25Z	card0,100,17,16,N/A,0;;
2026-08-03T16:13:26Z	card0,100,17,62,N/A,0;;
2026-08-03T16:13:27Z	card0,99,17,6,N/A,0;;
2026-08-03T16:13:28Z	card0,100,17,2,N/A,0;;
2026-08-03T16:13:29Z	card0,100,17,2,N/A,0;;
2026-08-03T16:13:30Z	card0,100,17,5,N/A,0;;
2026-08-03T16:13:31Z	card0,100,17,3,N/A,0;;
2026-08-03T16:13:33Z	card0,100,17,15,N/A,0;;
